row_index,wav_path,speaker_id,gender,nativeness,reference_raw,reference_norm,prediction_base_raw,prediction_ablated_raw,prediction_base_norm,prediction_ablated_norm,wer_base,wer_ablated,wer_delta,cer_base,cer_ablated,cer_delta,ablation_layer,error,transcript_path,reference_fixed_raw,transcript_error,reference_fixed_norm,prediction_base_norm_fixed,prediction_ablated_norm_fixed,wer_base_fixed,wer_ablated_fixed,wer_delta_fixed,cer_base_fixed,cer_ablated_fixed,cer_delta_fixed
3653,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence10/Sp19_M_S10_1.wav,NN_Sp19_M,M,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
3654,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence10/Sp19_M_S10_4.wav,NN_Sp19_M,M,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
3655,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence10/Sp19_M_S10_2.wav,NN_Sp19_M,M,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
3656,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence10/Sp19_M_S10_3.wav,NN_Sp19_M,M,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
3657,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence10/Sp19_M_S10_5.wav,NN_Sp19_M,M,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
3658,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence1/Sp19_M_S1_4.wav,NN_Sp19_M,M,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
3659,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence1/Sp19_M_S1_1.wav,NN_Sp19_M,M,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
3660,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence1/Sp19_M_S1_5.wav,NN_Sp19_M,M,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
3661,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence1/Sp19_M_S1_2.wav,NN_Sp19_M,M,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
3662,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence1/Sp19_M_S1_3.wav,NN_Sp19_M,M,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
3663,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence8/Sp19_M_S8_1.wav,NN_Sp19_M,M,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
3664,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence8/Sp19_M_S8_5.wav,NN_Sp19_M,M,non_native,8,8, قُلَ أُوذُّ بِرَبِّ الْفَلَقِ مِنْ شَرِّ مَا خَلَقَ, قُلَ أُوذُّ بِرَبِّ الْفَلَقِ مِنْ شَرِّ مَا خَلَقَ,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,0.125,0.125,0.0,0.03333333333333333,0.03333333333333333,0.0
3665,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence8/Sp19_M_S8_4.wav,NN_Sp19_M,M,non_native,8,8, أُلَأُوذُ بِرَبِّ الْفَلَقِ مِنْ ثَرِّ مَا خَلَقَ, أُلَأُوذُ بِرَبِّ الْفَلَقِ مِنْ ثَرِّ مَا خَلَقَ,الاوذ برب الفلق من ثر ما خلق,الاوذ برب الفلق من ثر ما خلق,7.0,7.0,0.0,28.0,28.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,الاوذ برب الفلق من ثر ما خلق,الاوذ برب الفلق من ثر ما خلق,0.375,0.375,0.0,0.13333333333333333,0.13333333333333333,0.0
3666,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence8/Sp19_M_S8_2.wav,NN_Sp19_M,M,non_native,8,8, قل أوذ برب الفلق من شر ما خلق, قل أوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,0.125,0.125,0.0,0.03333333333333333,0.03333333333333333,0.0
3667,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence8/Sp19_M_S8_3.wav,NN_Sp19_M,M,non_native,8,8, قُلَ أُوذُ بِرَبِّ الْفَلَقِ مِنْ شَرِّ مَا خَلَقَ, قُلَ أُوذُ بِرَبِّ الْفَلَقِ مِنْ شَرِّ مَا خَلَقَ,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,29.0,29.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,قل اوذ برب الفلق من شر ما خلق,0.125,0.125,0.0,0.03333333333333333,0.03333333333333333,0.0
3668,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence9/Sp19_M_S9_5.wav,NN_Sp19_M,M,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
3669,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence9/Sp19_M_S9_3.wav,NN_Sp19_M,M,non_native,9,9, صلى الله على نبينا محمد وعلى آله وآله أجمعين, صلى الله على نبينا محمد وعلى آله وآله أجمعين,صلي الله علي نبينا محمد وعلي اله واله اجمعين,صلي الله علي نبينا محمد وعلي اله واله اجمعين,9.0,9.0,0.0,44.0,44.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله واله اجمعين,صلي الله علي نبينا محمد وعلي اله واله اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.10638297872340426,0.10638297872340426,0.0
3670,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence9/Sp19_M_S9_2.wav,NN_Sp19_M,M,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
3671,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence9/Sp19_M_S9_4.wav,NN_Sp19_M,M,non_native,9,9, صلى الله على نبينا محمد وعلى آله وأصحابه جميعا, صلى الله على نبينا محمد وعلى آله وأصحابه جميعا,صلي الله علي نبينا محمد وعلي اله واصحابه جميعا,صلي الله علي نبينا محمد وعلي اله واصحابه جميعا,9.0,9.0,0.0,46.0,46.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله واصحابه جميعا,صلي الله علي نبينا محمد وعلي اله واصحابه جميعا,0.45454545454545453,0.45454545454545453,0.0,0.14893617021276595,0.14893617021276595,0.0
3672,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/speaker19/sentence9/Sp19_M_S9_1.wav,NN_Sp19_M,M,non_native,9,9, صلى الله على نبينا محمد ولا آله وصابه وأجمعين, صلى الله على نبينا محمد ولا آله وصابه وأجمعين,صلي الله علي نبينا محمد ولا اله وصابه واجمعين,صلي الله علي نبينا محمد ولا اله وصابه واجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Males/transcript/Sp19_M_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد ولا اله وصابه واجمعين,صلي الله علي نبينا محمد ولا اله وصابه واجمعين,0.45454545454545453,0.45454545454545453,0.0,0.1276595744680851,0.1276595744680851,0.0
